Country,Sector,Gas,year,cons
Austria,Other Fuel Combustion,All GHG,2009,0.83
Austria,Other Fuel Combustion,CO2,2009,0.78
Austria,Other Fuel Combustion,CH4,2009,0.05
Austria,Other Fuel Combustion,N2O,2009,0.01
Austria,Total excluding LUCF,All GHG,2009,77.71
Austria,Total excluding LUCF,CO2,2009,64.42
Austria,Total excluding LUCF,CH4,2009,8.07
Austria,Total excluding LUCF,N2O,2009,3.77
Austria,Total excluding LUCF,F-Gas,2009,1.45
Austria,Total including LUCF,All GHG,2009,71.55
Austria,Total including LUCF,CO2,2009,58.25
Austria,Total including LUCF,CH4,2009,8.07
Austria,Total including LUCF,N2O,2009,3.77
Austria,Total including LUCF,F-Gas,2009,1.45
Austria,Transportation,All GHG,2009,22.31
Austria,Transportation,CO2,2009,21.71
Austria,Transportation,CH4,2009,0.09
Austria,Transportation,N2O,2009,0.5
Austria,Waste,All GHG,2009,2.28
Austria,Waste,CH4,2009,2.02
Austria,Waste,N2O,2009,0.26
Austria,Agriculture,All GHG,2008,7.44
Austria,Agriculture,CH4,2008,4.96
Austria,Agriculture,N2O,2008,2.48
Austria,Building,All GHG,2008,11.13
Austria,Building,CO2,2008,10.47
Austria,Building,CH4,2008,0.56
Austria,Building,N2O,2008,0.1
Austria,Bunker Fuels,All GHG,2008,2.22
Austria,Bunker Fuels,CO2,2008,2.2
Austria,Bunker Fuels,CH4,2008,0.0
Austria,Bunker Fuels,N2O,2008,0.02
Austria,Electricity/Heat,All GHG,2008,23.69
Austria,Electricity/Heat,CO2,2008,23.51
Austria,Electricity/Heat,CH4,2008,0.06
Austria,Electricity/Heat,N2O,2008,0.12
Austria,Energy,All GHG,2008,70.47
Austria,Energy,CO2,2008,68.6
Austria,Energy,CH4,2008,1.08
Austria,Energy,N2O,2008,0.8
Austria,Fugitive Emissions,All GHG,2008,0.27
Austria,Fugitive Emissions,CH4,2008,0.27
Austria,Fugitive Emissions,N2O,2008,0.0
Austria,Industrial Processes,All GHG,2008,4.28
Austria,Industrial Processes,CO2,2008,2.13
Austria,Industrial Processes,CH4,2008,0.05
Austria,Industrial Processes,N2O,2008,0.46
Austria,Industrial Processes,F-Gas,2008,1.64
Austria,Land-Use Change and Forestry,All GHG,2008,-6.17
Austria,Land-Use Change and Forestry,CO2,2008,-6.17
Austria,Land-Use Change and Forestry,CH4,2008,0.0
Austria,Land-Use Change and Forestry,N2O,2008,0.0
Austria,Manufacturing/Construction,All GHG,2008,11.37
Austria,Manufacturing/Construction,CO2,2008,11.23
Austria,Manufacturing/Construction,CH4,2008,0.05
Austria,Manufacturing/Construction,N2O,2008,0.08
Austria,Other Fuel Combustion,All GHG,2008,0.89
Austria,Other Fuel Combustion,CO2,2008,0.83
Austria,Other Fuel Combustion,CH4,2008,0.05
Austria,Other Fuel Combustion,N2O,2008,0.01
Austria,Total excluding LUCF,All GHG,2008,84.62
Austria,Total excluding LUCF,CO2,2008,70.73
Austria,Total excluding LUCF,CH4,2008,8.25
Austria,Total excluding LUCF,N2O,2008,4.0
Austria,Total excluding LUCF,F-Gas,2008,1.64
Austria,Total including LUCF,All GHG,2008,78.46
Austria,Total including LUCF,CO2,2008,64.56
Austria,Total including LUCF,CH4,2008,8.25
Austria,Total including LUCF,N2O,2008,4.0
Austria,Total including LUCF,F-Gas,2008,1.64
Austria,Transportation,All GHG,2008,23.13
Austria,Transportation,CO2,2008,22.55
Austria,Transportation,CH4,2008,0.09
Austria,Transportation,N2O,2008,0.49
Austria,Waste,All GHG,2008,2.43
Austria,Waste,CH4,2008,2.17
Austria,Waste,N2O,2008,0.26
Austria,Agriculture,All GHG,2007,7.33
Austria,Agriculture,CH4,2007,4.92
Austria,Agriculture,N2O,2007,2.41
Austria,Building,All GHG,2007,10.77
Austria,Building,CO2,2007,10.13
Austria,Building,CH4,2007,0.55
Austria,Building,N2O,2007,0.1
Austria,Bunker Fuels,All GHG,2007,2.22
Austria,Bunker Fuels,CO2,2007,2.2
Austria,Bunker Fuels,CH4,2007,0.0
Austria,Bunker Fuels,N2O,2007,0.02
Austria,Electricity/Heat,All GHG,2007,23.76
Austria,Electricity/Heat,CO2,2007,23.6
Austria,Electricity/Heat,CH4,2007,0.05
Austria,Electricity/Heat,N2O,2007,0.11
Austria,Energy,All GHG,2007,70.99
Austria,Energy,CO2,2007,69.11
Austria,Energy,CH4,2007,1.08
Austria,Energy,N2O,2007,0.8
Austria,Fugitive Emissions,All GHG,2007,0.29
Austria,Fugitive Emissions,CH4,2007,0.29
Austria,Fugitive Emissions,N2O,2007,0.0
Austria,Industrial Processes,All GHG,2007,4.2
Austria,Industrial Processes,CO2,2007,2.13
Austria,Industrial Processes,CH4,2007,0.05
Austria,Industrial Processes,N2O,2007,0.41
Austria,Industrial Processes,F-Gas,2007,1.61
Austria,Land-Use Change and Forestry,All GHG,2007,-6.16
Austria,Land-Use Change and Forestry,CO2,2007,-6.17
Austria,Land-Use Change and Forestry,CH4,2007,0.0
Austria,Land-Use Change and Forestry,N2O,2007,0.0
Austria,Manufacturing/Construction,All GHG,2007,11.11
Austria,Manufacturing/Construction,CO2,2007,10.97
Austria,Manufacturing/Construction,CH4,2007,0.05
Austria,Manufacturing/Construction,N2O,2007,0.09
Austria,Other Fuel Combustion,All GHG,2007,0.89
Austria,Other Fuel Combustion,CO2,2007,0.84
Austria,Other Fuel Combustion,CH4,2007,0.04
Austria,Other Fuel Combustion,N2O,2007,0.01
Austria,Total excluding LUCF,All GHG,2007,85.06
Austria,Total excluding LUCF,CO2,2007,71.24
Austria,Total excluding LUCF,CH4,2007,8.33
Austria,Total excluding LUCF,N2O,2007,3.87
Austria,Total excluding LUCF,F-Gas,2007,1.61
Austria,Total including LUCF,All GHG,2007,78.89
Austria,Total including LUCF,CO2,2007,65.08
Austria,Total including LUCF,CH4,2007,8.33
Austria,Total including LUCF,N2O,2007,3.87
Austria,Total including LUCF,F-Gas,2007,1.61
Austria,Transportation,All GHG,2007,24.17
Austria,Transportation,CO2,2007,23.58
Austria,Transportation,CH4,2007,0.09
Austria,Transportation,N2O,2007,0.5
Austria,Waste,All GHG,2007,2.54
Austria,Waste,CH4,2007,2.28
Austria,Waste,N2O,2007,0.26
Austria,Agriculture,All GHG,2006,7.46
Austria,Agriculture,CH4,2006,4.95
Austria,Agriculture,N2O,2006,2.51
Austria,Building,All GHG,2006,12.72
Austria,Building,CO2,2006,12.07
Austria,Building,CH4,2006,0.55
Austria,Building,N2O,2006,0.1
Austria,Bunker Fuels,All GHG,2006,2.09
Austria,Bunker Fuels,CO2,2006,2.07
Austria,Bunker Fuels,CH4,2006,0.0
Austria,Bunker Fuels,N2O,2006,0.02
Austria,Electricity/Heat,All GHG,2006,24.7
Austria,Electricity/Heat,CO2,2006,24.55
Austria,Electricity/Heat,CH4,2006,0.05
Austria,Electricity/Heat,N2O,2006,0.1
Austria,Energy,All GHG,2006,73.99
Austria,Energy,CO2,2006,72.15
Austria,Energy,CH4,2006,1.08
Austria,Energy,N2O,2006,0.77
Austria,Fugitive Emissions,All GHG,2006,0.29
Austria,Fugitive Emissions,CH4,2006,0.29
Austria,Fugitive Emissions,N2O,2006,0.0
Austria,Industrial Processes,All GHG,2006,3.98
Austria,Industrial Processes,CO2,2006,1.95
Austria,Industrial Processes,CH4,2006,0.05
Austria,Industrial Processes,N2O,2006,0.43
Austria,Industrial Processes,F-Gas,2006,1.55
Austria,Land-Use Change and Forestry,All GHG,2006,-6.17
Austria,Land-Use Change and Forestry,CO2,2006,-6.17
Austria,Land-Use Change and Forestry,CH4,2006,0.0
Austria,Land-Use Change and Forestry,N2O,2006,0.0
Austria,Manufacturing/Construction,All GHG,2006,11.4
Austria,Manufacturing/Construction,CO2,2006,11.27
Austria,Manufacturing/Construction,CH4,2006,0.05
Austria,Manufacturing/Construction,N2O,2006,0.08
Austria,Other Fuel Combustion,All GHG,2006,0.92
Austria,Other Fuel Combustion,CO2,2006,0.86
Austria,Other Fuel Combustion,CH4,2006,0.05
Austria,Other Fuel Combustion,N2O,2006,0.01
Austria,Total excluding LUCF,All GHG,2006,88.1
Austria,Total excluding LUCF,CO2,2006,74.1
Austria,Total excluding LUCF,CH4,2006,8.49
Austria,Total excluding LUCF,N2O,2006,3.96
Austria,Total excluding LUCF,F-Gas,2006,1.55
Austria,Total including LUCF,All GHG,2006,81.93
Austria,Total including LUCF,CO2,2006,67.93
Austria,Total including LUCF,CH4,2006,8.49
Austria,Total including LUCF,N2O,2006,3.96
Austria,Total including LUCF,F-Gas,2006,1.55
Austria,Transportation,All GHG,2006,23.97
Austria,Transportation,CO2,2006,23.39
Austria,Transportation,CH4,2006,0.09
Austria,Transportation,N2O,2006,0.48
Austria,Waste,All GHG,2006,2.67
Austria,Waste,CH4,2006,2.41
Austria,Waste,N2O,2006,0.25
Austria,Agriculture,All GHG,2005,7.58
Austria,Agriculture,CH4,2005,5.02
Austria,Agriculture,N2O,2005,2.56
Austria,Building,All GHG,2005,12.99
Austria,Building,CO2,2005,12.37
Austria,Building,CH4,2005,0.53
Austria,Building,N2O,2005,0.09
Austria,Bunker Fuels,All GHG,2005,2.01
Austria,Bunker Fuels,CO2,2005,1.99
Austria,Bunker Fuels,CH4,2005,0.0
Austria,Bunker Fuels,N2O,2005,0.02
Austria,Electricity/Heat,All GHG,2005,25.71
Austria,Electricity/Heat,CO2,2005,25.58
Austria,Electricity/Heat,CH4,2005,0.04
Austria,Electricity/Heat,N2O,2005,0.09
Austria,Energy,All GHG,2005,76.21
Austria,Energy,CO2,2005,74.44
Austria,Energy,CH4,2005,1.03
Austria,Energy,N2O,2005,0.73
Austria,Fugitive Emissions,All GHG,2005,0.28
Austria,Fugitive Emissions,CH4,2005,0.28
Austria,Fugitive Emissions,N2O,2005,0.0
Austria,Industrial Processes,All GHG,2005,3.78
Austria,Industrial Processes,CO2,2005,1.8
Austria,Industrial Processes,CH4,2005,0.04
Austria,Industrial Processes,N2O,2005,0.43
Austria,Industrial Processes,F-Gas,2005,1.52
Austria,Land-Use Change and Forestry,All GHG,2005,-6.16
Austria,Land-Use Change and Forestry,CO2,2005,-6.17
Austria,Land-Use Change and Forestry,CH4,2005,0.0
Austria,Land-Use Change and Forestry,N2O,2005,0.0
Austria,Manufacturing/Construction,All GHG,2005,11.17
Austria,Manufacturing/Construction,CO2,2005,11.05
Austria,Manufacturing/Construction,CH4,2005,0.05
Austria,Manufacturing/Construction,N2O,2005,0.08
Austria,Other Fuel Combustion,All GHG,2005,0.96
Austria,Other Fuel Combustion,CO2,2005,0.9
Austria,Other Fuel Combustion,CH4,2005,0.05
Austria,Other Fuel Combustion,N2O,2005,0.01
Austria,Total excluding LUCF,All GHG,2005,90.35
Austria,Total excluding LUCF,CO2,2005,76.24
Austria,Total excluding LUCF,CH4,2005,8.62
Austria,Total excluding LUCF,N2O,2005,3.97
Austria,Total excluding LUCF,F-Gas,2005,1.52
Austria,Total including LUCF,All GHG,2005,84.19
Austria,Total including LUCF,CO2,2005,70.07
Austria,Total including LUCF,CH4,2005,8.63
Austria,Total including LUCF,N2O,2005,3.97
Austria,Total including LUCF,F-Gas,2005,1.52
Austria,Transportation,All GHG,2005,25.1
Austria,Transportation,CO2,2005,24.54
Austria,Transportation,CH4,2005,0.09
Austria,Transportation,N2O,2005,0.46
Austria,Waste,All GHG,2005,2.78
Austria,Waste,CH4,2005,2.54
Austria,Waste,N2O,2005,0.24
Austria,Agriculture,All GHG,2004,7.6
Austria,Agriculture,CH4,2004,5.04
Austria,Agriculture,N2O,2004,2.56
Austria,Building,All GHG,2004,13.27
Austria,Building,CO2,2004,12.65
Austria,Building,CH4,2004,0.53
Austria,Building,N2O,2004,0.09
Austria,Bunker Fuels,All GHG,2004,1.78
Austria,Bunker Fuels,CO2,2004,1.77
Austria,Bunker Fuels,CH4,2004,0.0
Austria,Bunker Fuels,N2O,2004,0.01
Austria,Electricity/Heat,All GHG,2004,24.95
Austria,Electricity/Heat,CO2,2004,24.82
Austria,Electricity/Heat,CH4,2004,0.04
Austria,Electricity/Heat,N2O,2004,0.09
Austria,Energy,All GHG,2004,75.75
Austria,Energy,CO2,2004,74.01
Austria,Energy,CH4,2004,1.05
Austria,Energy,N2O,2004,0.7
Austria,Fugitive Emissions,All GHG,2004,0.3
Austria,Fugitive Emissions,CH4,2004,0.3
Austria,Fugitive Emissions,N2O,2004,0.0
Austria,Industrial Processes,All GHG,2004,4.0
Austria,Industrial Processes,CO2,2004,1.79
Austria,Industrial Processes,CH4,2004,0.04
Austria,Industrial Processes,N2O,2004,0.45
Austria,Industrial Processes,F-Gas,2004,1.73
Austria,Land-Use Change and Forestry,All GHG,2004,-6.17
Austria,Land-Use Change and Forestry,CO2,2004,-6.17
Austria,Land-Use Change and Forestry,CH4,2004,0.0
Austria,Land-Use Change and Forestry,N2O,2004,0.0
Austria,Manufacturing/Construction,All GHG,2004,11.82
Austria,Manufacturing/Construction,CO2,2004,11.71
Austria,Manufacturing/Construction,CH4,2004,0.04
Austria,Manufacturing/Construction,N2O,2004,0.07
Austria,Other Fuel Combustion,All GHG,2004,1.03
Austria,Other Fuel Combustion,CO2,2004,0.98
Austria,Other Fuel Combustion,CH4,2004,0.05
Austria,Other Fuel Combustion,N2O,2004,0.01
Austria,Total excluding LUCF,All GHG,2004,90.27
Austria,Total excluding LUCF,CO2,2004,75.8
Austria,Total excluding LUCF,CH4,2004,8.81
Austria,Total excluding LUCF,N2O,2004,3.93
Austria,Total excluding LUCF,F-Gas,2004,1.73
Austria,Total including LUCF,All GHG,2004,84.11
Austria,Total including LUCF,CO2,2004,69.63
Austria,Total including LUCF,CH4,2004,8.81
Austria,Total including LUCF,N2O,2004,3.93
Austria,Total including LUCF,F-Gas,2004,1.73
Austria,Transportation,All GHG,2004,24.38
Austria,Transportation,CO2,2004,23.84
Austria,Transportation,CH4,2004,0.09
Austria,Transportation,N2O,2004,0.44
Austria,Waste,All GHG,2004,2.92
Austria,Waste,CH4,2004,2.69
Austria,Waste,N2O,2004,0.23
Austria,Agriculture,All GHG,2003,7.68
Austria,Agriculture,CH4,2003,5.13
Austria,Agriculture,N2O,2003,2.55
Austria,Building,All GHG,2003,13.77
Austria,Building,CO2,2003,13.12
Austria,Building,CH4,2003,0.55
Austria,Building,N2O,2003,0.1
Austria,Bunker Fuels,All GHG,2003,1.5
Austria,Bunker Fuels,CO2,2003,1.49
Austria,Bunker Fuels,CH4,2003,0.0
Austria,Bunker Fuels,N2O,2003,0.01
Austria,Electricity/Heat,All GHG,2003,24.15
Austria,Electricity/Heat,CO2,2003,24.03
Austria,Electricity/Heat,CH4,2003,0.03
Austria,Electricity/Heat,N2O,2003,0.08
Austria,Energy,All GHG,2003,74.49
Austria,Energy,CO2,2003,72.71
Austria,Energy,CH4,2003,1.09
Austria,Energy,N2O,2003,0.69
Austria,Fugitive Emissions,All GHG,2003,0.33
Austria,Fugitive Emissions,CH4,2003,0.33
Austria,Fugitive Emissions,N2O,2003,0.0
Austria,Industrial Processes,All GHG,2003,4.43
Austria,Industrial Processes,CO2,2003,1.75
Austria,Industrial Processes,CH4,2003,0.03
Austria,Industrial Processes,N2O,2003,1.04
Austria,Industrial Processes,F-Gas,2003,1.6
Austria,Land-Use Change and Forestry,All GHG,2003,-6.16
Austria,Land-Use Change and Forestry,CO2,2003,-6.16
Austria,Land-Use Change and Forestry,CH4,2003,0.0
Austria,Land-Use Change and Forestry,N2O,2003,0.0
Austria,Manufacturing/Construction,All GHG,2003,11.15
Austria,Manufacturing/Construction,CO2,2003,11.05
Austria,Manufacturing/Construction,CH4,2003,0.04
Austria,Manufacturing/Construction,N2O,2003,0.06
Austria,Other Fuel Combustion,All GHG,2003,1.04
Austria,Other Fuel Combustion,CO2,2003,0.99
Austria,Other Fuel Combustion,CH4,2003,0.05
Austria,Other Fuel Combustion,N2O,2003,0.01
Austria,Total excluding LUCF,All GHG,2003,89.45
Austria,Total excluding LUCF,CO2,2003,74.46
Austria,Total excluding LUCF,CH4,2003,8.9
Austria,Total excluding LUCF,N2O,2003,4.48
Austria,Total excluding LUCF,F-Gas,2003,1.6
Austria,Total including LUCF,All GHG,2003,83.28
Austria,Total including LUCF,CO2,2003,68.3
Austria,Total including LUCF,CH4,2003,8.9
Austria,Total including LUCF,N2O,2003,4.48
Austria,Total including LUCF,F-Gas,2003,1.6
Austria,Transportation,All GHG,2003,24.04
Austria,Transportation,CO2,2003,23.52
Austria,Transportation,CH4,2003,0.09
Austria,Transportation,N2O,2003,0.44
Austria,Waste,All GHG,2003,2.85
Austria,Waste,CH4,2003,2.64
Austria,Waste,N2O,2003,0.22
Austria,Agriculture,All GHG,2002,7.92
Austria,Agriculture,CH4,2002,5.28
Austria,Agriculture,N2O,2002,2.64
Austria,Building,All GHG,2002,13.04
Austria,Building,CO2,2002,12.38
Austria,Building,CH4,2002,0.56
Austria,Building,N2O,2002,0.1
Austria,Bunker Fuels,All GHG,2002,1.6
Austria,Bunker Fuels,CO2,2002,1.59
Austria,Bunker Fuels,CH4,2002,0.0
Austria,Bunker Fuels,N2O,2002,0.01
Austria,Electricity/Heat,All GHG,2002,22.15
Austria,Electricity/Heat,CO2,2002,22.05
Austria,Electricity/Heat,CH4,2002,0.03
Austria,Electricity/Heat,N2O,2002,0.07
Austria,Energy,All GHG,2002,69.36
Austria,Energy,CO2,2002,67.63
Austria,Energy,CH4,2002,1.09
Austria,Energy,N2O,2002,0.64
Austria,Fugitive Emissions,All GHG,2002,0.33
Austria,Fugitive Emissions,CH4,2002,0.33
Austria,Fugitive Emissions,N2O,2002,0.0
Austria,Industrial Processes,All GHG,2002,4.2
Austria,Industrial Processes,CO2,2002,1.74
Austria,Industrial Processes,CH4,2002,0.04
Austria,Industrial Processes,N2O,2002,0.98
Austria,Industrial Processes,F-Gas,2002,1.45
Austria,Land-Use Change and Forestry,All GHG,2002,-6.16
Austria,Land-Use Change and Forestry,CO2,2002,-6.16
Austria,Land-Use Change and Forestry,CH4,2002,0.0
Austria,Land-Use Change and Forestry,N2O,2002,0.0
Austria,Manufacturing/Construction,All GHG,2002,10.39
Austria,Manufacturing/Construction,CO2,2002,10.3
Austria,Manufacturing/Construction,CH4,2002,0.03
Austria,Manufacturing/Construction,N2O,2002,0.06
Austria,Other Fuel Combustion,All GHG,2002,1.02
Austria,Other Fuel Combustion,CO2,2002,0.97
Austria,Other Fuel Combustion,CH4,2002,0.04
Austria,Other Fuel Combustion,N2O,2002,0.01
Austria,Total excluding LUCF,All GHG,2002,84.33
Austria,Total excluding LUCF,CO2,2002,69.37
Austria,Total excluding LUCF,CH4,2002,9.05
Austria,Total excluding LUCF,N2O,2002,4.47
Austria,Total excluding LUCF,F-Gas,2002,1.45
Austria,Total including LUCF,All GHG,2002,78.17
Austria,Total including LUCF,CO2,2002,63.2
Austria,Total including LUCF,CH4,2002,9.05
Austria,Total including LUCF,N2O,2002,4.47
Austria,Total including LUCF,F-Gas,2002,1.45
Austria,Transportation,All GHG,2002,22.43
Austria,Transportation,CO2,2002,21.93
Austria,Transportation,CH4,2002,0.09
Austria,Transportation,N2O,2002,0.41
Austria,Waste,All GHG,2002,2.85
Austria,Waste,CH4,2002,2.64
Austria,Waste,N2O,2002,0.21
Austria,Agriculture,All GHG,2001,8.11
Austria,Agriculture,CH4,2001,5.35
Austria,Agriculture,N2O,2001,2.76
Austria,Building,All GHG,2001,13.75
Austria,Building,CO2,2001,13.05
Austria,Building,CH4,2001,0.6
Austria,Building,N2O,2001,0.1
Austria,Bunker Fuels,All GHG,2001,1.7
Austria,Bunker Fuels,CO2,2001,1.68
Austria,Bunker Fuels,CH4,2001,0.0
Austria,Bunker Fuels,N2O,2001,0.01
Austria,Electricity/Heat,All GHG,2001,21.65
Austria,Electricity/Heat,CO2,2001,21.55
Austria,Electricity/Heat,CH4,2001,0.03
Austria,Electricity/Heat,N2O,2001,0.07
Austria,Energy,All GHG,2001,67.94
Austria,Energy,CO2,2001,66.19
Austria,Energy,CH4,2001,1.13
Austria,Energy,N2O,2001,0.62
Austria,Fugitive Emissions,All GHG,2001,0.33
Austria,Fugitive Emissions,CH4,2001,0.33
Austria,Fugitive Emissions,N2O,2001,0.0
Austria,Industrial Processes,All GHG,2001,4.1
Austria,Industrial Processes,CO2,2001,1.72
Austria,Industrial Processes,CH4,2001,0.03
Austria,Industrial Processes,N2O,2001,0.97
Austria,Industrial Processes,F-Gas,2001,1.38
Austria,Land-Use Change and Forestry,All GHG,2001,-6.16
Austria,Land-Use Change and Forestry,CO2,2001,-6.16
Austria,Land-Use Change and Forestry,CH4,2001,0.0
Austria,Land-Use Change and Forestry,N2O,2001,0.0
Austria,Manufacturing/Construction,All GHG,2001,10.64
Austria,Manufacturing/Construction,CO2,2001,10.54
Austria,Manufacturing/Construction,CH4,2001,0.04
Austria,Manufacturing/Construction,N2O,2001,0.06
Austria,Other Fuel Combustion,All GHG,2001,1.07
Austria,Other Fuel Combustion,CO2,2001,1.01
Austria,Other Fuel Combustion,CH4,2001,0.05
Austria,Other Fuel Combustion,N2O,2001,0.01
Austria,Total excluding LUCF,All GHG,2001,83.0
Austria,Total excluding LUCF,CO2,2001,67.91
Austria,Total excluding LUCF,CH4,2001,9.17
Austria,Total excluding LUCF,N2O,2001,4.55
Austria,Total excluding LUCF,F-Gas,2001,1.38
Austria,Total including LUCF,All GHG,2001,76.84
Austria,Total including LUCF,CO2,2001,61.75
Austria,Total including LUCF,CH4,2001,9.17
Austria,Total including LUCF,N2O,2001,4.55
Austria,Total including LUCF,F-Gas,2001,1.38
Austria,Transportation,All GHG,2001,20.5
Austria,Transportation,CO2,2001,20.05
Austria,Transportation,CH4,2001,0.08
Austria,Transportation,N2O,2001,0.37
Austria,Waste,All GHG,2001,2.85
Austria,Waste,CH4,2001,2.65
Austria,Waste,N2O,2001,0.2
Austria,Agriculture,All GHG,2000,8.15
Austria,Agriculture,CH4,2000,5.39
Austria,Agriculture,N2O,2000,2.76
Austria,Building,All GHG,2000,12.53
Austria,Building,CO2,2000,11.86
Austria,Building,CH4,2000,0.57
Austria,Building,N2O,2000,0.1
Austria,Bunker Fuels,All GHG,2000,1.74
Austria,Bunker Fuels,CO2,2000,1.72
Austria,Bunker Fuels,CH4,2000,0.0
Austria,Bunker Fuels,N2O,2000,0.01
Austria,Electricity/Heat,All GHG,2000,19.8
Austria,Electricity/Heat,CO2,2000,19.71
Austria,Electricity/Heat,CH4,2000,0.03
Austria,Electricity/Heat,N2O,2000,0.06
Austria,Energy,All GHG,2000,63.49
Austria,Energy,CO2,2000,61.82
Austria,Energy,CH4,2000,1.09
Austria,Energy,N2O,2000,0.58
Austria,Fugitive Emissions,All GHG,2000,0.33
Austria,Fugitive Emissions,CH4,2000,0.33
Austria,Fugitive Emissions,N2O,2000,0.0
Austria,Industrial Processes,All GHG,2000,4.07
Austria,Industrial Processes,CO2,2000,1.71
Austria,Industrial Processes,CH4,2000,0.03
Austria,Industrial Processes,N2O,2000,1.14
Austria,Industrial Processes,F-Gas,2000,1.18
Austria,Land-Use Change and Forestry,All GHG,2000,-13.47
Austria,Land-Use Change and Forestry,CO2,2000,-13.47
Austria,Land-Use Change and Forestry,CH4,2000,0.0
Austria,Land-Use Change and Forestry,N2O,2000,0.0
Austria,Manufacturing/Construction,All GHG,2000,10.78
Austria,Manufacturing/Construction,CO2,2000,10.68
Austria,Manufacturing/Construction,CH4,2000,0.04
Austria,Manufacturing/Construction,N2O,2000,0.06
Austria,Other Fuel Combustion,All GHG,2000,1.06
Austria,Other Fuel Combustion,CO2,2000,1.01
Austria,Other Fuel Combustion,CH4,2000,0.04
Austria,Other Fuel Combustion,N2O,2000,0.01
